text,label
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
ih gempa?,1
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Suatu hari ada angin puting beliung yang dahsyat, rumah2 rata dengan tanah tetapi anehnya ada sebuah warung yang masih berdiri de #D1b25527",0
Kok aku gemeteran ya? Ini gempa apa getaran hatiku yang merindukanmu Yor ?? Teens_Yori,0
AHY: Mari bersama kita berdoa untuk warga di wilayah Kabupaten Lumajang dan sekitarnya yang terdampak erupsi Gunung Sem #AHYPimpinPerubahan,0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Setelah gempa Cianjur, banjir bandang di Pati lalu gempa di Garut &amp; sekarang erupsi Gunung Semeru…😭 Yaa Robbana, selamatkanlah saudara2 kami yg berada di wilayah bencana &amp; selamatkanlah kami semua serta seluruh bangsa ini dari segala musibah &amp; marabahaya. Aamiin 🤲 Alfatihah…",0
#PartaiDemokrat: Untuk bantuan ketiga ini dihimpun melalui posko #DemokratPeduliDanBerbagi utk disalurkan ke pengungsi erupsi Gunung Semeru,0
Gempa?,1
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"entah, terbilang dua atau tiga hari telah berlalu ... 
semburat senja yang aduhai tak lagi kudapati di sana. 
adakah topan badai atau angin puting beliung menutupinya?
langit pun berharap dan berbisik kepada mega-mega,",0
"Ngomongin gempa tuh gak semudah itu gaesss. Banyak yg ngomong ""kok gak ada peringatan dini?"" Mon maap nih, gempa itu unpredictable. Gak ada tuh alat prediksi gempa. Justruuu.. kalo nyadar hidup di daerah rawan bencana kebumian (gempa, tsunami, tanah longsor, erupsi g.api)...",0
LGBT = longsor gempa banjir tsunami,1
"Terdengar guyonan bahwa LGBT adalah singkatan dari Longsor, Gempa, Banjir dan Tsunami. Tapi dari guyonan tersebut setidaknya menarik kesimpulan logika bahwa penyimpangan agama yaitu LGBT ada balasan nya oleh tuhan. 
Walaupun seluruh bencana bisa dikaji oleh science.",0
mengapa desa padusan dianggap sebagai wilayah yang paling rawan terhadap bencana longsor,0
Gempa,1
Partai Demokrat bahu membahu utk sedikit ringankan beban korban gempa di Cianjur #AHYPimpinPerubahan,1
"inspektur Yamato Kansuke adalah
seorang polisi dari prefektur Nagano
dengan bekas goresan di mata kirinya
yang telah buta dan dengan kaki kiri
yang terluka yang disebabkan oleh
sebuah longsor sewaktu dia terus-
menerus mengejar seorang kriminal #InfoDC",0
Kamu merasa gempa gak ? ada kamu yang mengguncang hatiku sih.,0
"#FKs Tarif mengundang Beyonce tampil, Rp 20 milyar. Kalau buat beli cendol, tsunami.",1
"Ketua FPD DPRD Belu, NTT, Frans Xaver Saka, bantu perbaiki ruas jalan Lamtoro Mil yang longsor dengan mengerahkan loa #AHYPolitikusMendunia",0
"Peduli korban gempa di Cianjur, Demokrat Jabar salurkan berbagai bantuan #AHYPimpinPerubahan",1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Puting beliung,1
Gempa?,1
Je hoort nu DVBBS/Borgeous - Tsunami op RadioTwister,1
"Dari banyaknya korban banjir, tanah longsor, gempa bumi, cuma korban janji yang ga bisa di evakuasi.",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Semeru erupsi
Kerinci erupsi
Jangan sampe merapi erupsi juga
Jangan dong..gunung""aktif jangan pada erupsi barengan dong
Ngeri ada korban
Ngeri ada tsunami
Jangan lah jangan.",0
Kamu merasa gempa gak ??? ada kamu yang mengguncang hatiku sih. SteffyChiBi #SUgombal,0
"jauhkan kita dari LGBT
Longsor Gempa dan Tsunami",0
AHY: Mari bersama kita berdoa untuk warga di wilayah Kabupaten Lumajang dan sekitarnya yang terdampak erupsi Gunung Sem #AHYPimpinPerubahan,0
"Hai #Sobatnet, tahukah kamu, perubahan iklim &amp; kerusakan lingkungan bisa memicu terjadinya cuaca ekstrem yg menyebabkan bencana alam hidrometeorologi seperti siklon tropis, banjir, tanah longsor, puting beliung, gelombang tinggi laut, dsb 
#SDMUnggul #BMKGAndal #IndonesiaTangguh",0
anjir gempa,1
Puting beliung gaes,1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Biasanya setiap pergantian tahun ada aja bencana , banjir , tsunami , longsor , covid , gas air mata , kira-kira di 2023 apa ya ? Masa iya gas air liur ...",0
"Ep8 : gempa bumi
Ep9 : puting beliung, tsunami, dan bencana lainnya 😄
GAP WORLDCLASS GL
 #ทฤษฎีสีชมพูEP9",1
Gempa gak sih,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"Gempa, tsunami, banjir bandang, gunung meletus, Manusia Manusia tergeletak di setiap pinggir jalan, semoga hanya mimpi.
Tolong anak Indihome, katakan jika itu memang hanya bunga tidurku
#indihome
#indigo
#indomie",0
"Hujan badai angin ribut puting beliung kebakaran semuanya dikasih oktober. 
Ayo sini november mo ngasih apa lo? gue gatakut. #oktrouble",1
mlk ta pique tsunami,1
"Aku nggak biasa ngait2in bencana dg maksiat, tp klo ada orang yg udah dikasih gempa, longsor, banjir, erupsi, tp masih bisa sombong tuh aku jd tergoda menghujat gitu lho.",0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
DPC #PartaiDemokrat Kota Surabaya menyalurkan bantuan untuk pengungsi erupsi Gunung SEmeru #AHYPimpinPerubahan,0
hujan badai angin ribut halilintar puting beliung banjir badai tsunami kabeh gempa bumi RIBUT RIBUUTTT,1
Puting beliung,1
Info daerah yg msih banjir -rek,0
gempa kah?,1
"Masih waspada akan gerakan tanah, tanah longsor, gempa kecil, erupsi gunung, hujan deras, banjir bandang dan angin kencang selama bulan Oktober 2022 ini ya
.
Terutama jika kejadiannya diam-diam, tenang dan pada saat malam hari/subuh🙏",0
"Banyak orang yang kehilangan nyawa dan keluarga karena gempa bumi di negara kita. Bahkan bantuan terkecil saat ini sangat berarti bagi kita. Tolong jangan abaikan kami.

#ArmyAssembleForTurkey",0
pernahkah wilayah indonesia mengalami tsunami kapan,1
Harini paling banyak gempa kecil dekat dunia but more dekat laut. If later add dengan moonsoon possible tsunami,1
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Gunung semeru erupsi mergo kowe karo aku wes ora dadi siji, ngertio!!",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Innalillahi..
Telah terjadi Gempa bumi dg kekuatan: 5.4 SR, 1 km Barat Daya Jayapura, Papua, Gempa ini tidak berpotensi Tsunami | Semoga Allah melindungi.. 🤲🏻 (09/Feb/2023)",0
"Momen Bapak Prabowo Subianto ketika kembali mengunjungi posko pengungsian korban bencana alam gempa di pos dapur lapangan Kopassus/ TNI AD Cianjur ( Rabu, 7 Desember 2022 ).

Dan untuk seluruh korban jangan menyerah, jangan bersedih dan berputus asa, semoga apa yang menimpa in...",0
Brgsiapa mngumpulkn harta dgn tdk swajarnya(tdk bnr) maka Allah akn mmusnahkannya dgn air(banjir)&amp;tanah(longsor) (HR.AlBaihaqi)   #KhilafahAjaranIslam  .✅. #nAl8v,0
mengapa desa padusan dianggap sebagai wilayah yang paling rawan terhadap bencana longsor,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"ini bagian jatim mana yg banjir/longsor?
kenceng nemen kilate ;;A;;

ojok listrik mati ae sing pentinggg 
deadlineee kuuuuuuuuuuuuuuuuuuuuuuu",0
Dari korban tsunami sampe gempa bumi cuma korban janji yg gabisa di evakuasi,0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"Gempa Bumi
Rabu 12 Oktober 2022 15:50 WIB
Tidak berpontensi tsunami
34 km Tenggara WAROPEN-PAPUA
Jarak dari Semarang: 2977 km
Koordinat: -2.87,136.98
Magnitude: 5.2
Kedalaman: 62 km

#sipantau Sumber : BMKG",1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Mega Starfish Tsunami!,1
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Gempa bumi, erupsi gunung berapi, angin puting beliung, banjir.. masihkah kalian tetap acuh terhadap aturan yang diskriminasi (wajib 💉) dan korban2 pasca 💉???",1
"Ya elah…baru juga puting beliung
udah kaya gitu, gimana kalo udel
beliung, apalagi udellle
buodong?",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Barangsiapa mengumpulkan harta dengan tidak sewajarnya maka Allah akan memusnahkannya dengan air banjir dan tanah longsor. (HR. Al Baihaqi),0
"Gempa, Tsunami, Gunung Meletus, Banjir, Longsor dan Bencana lainnya bukan sebatas Gejala Alam Tapi Peringatan bahkan Teguran dari Pencipta dan Pemilik Alam semesta.

Mari segera Introspeksi diri...",0
"Diperkirakan ada sekitar 500.000 gempa yang terdeteksi setiap tahunnya. 100.000 diantaranya dapat dirasakan, dan 100 diantaranya menyebabkan kerusakan",1
jarak tempuh tsunami aceh 2004,1
"-rek Besok mau ke Gresik, mau lewat Benowo - Boboh tapi infonya lagi banjir. Apa bener? Aman nggak lewat sana? Makasih.",0
Gempa???,1
"Bencana alam yang diciptakan oleh alam dan bencana manusia, diciptakan oleh manusia: perang di Ukraina, tanpa listrik, di bawah 10 derajat musim dingin.. Mimpi saya: orang akan terbang seperti burung dalam 10 tahun untuk menghindari tsunami, tanah longsor",0
Puting beliung,1
"Kemarin gempa di
tempat lo berapa
kekuatannya?| 7
derajat celcius. Klo di
tempat lu?| 6
megapixel..| Oh.. #
duaduanyasakit",1
"/askzh/ mau tanya dong ada yg tau au castnya jh, ceritanya dia itu jadi jendral tapi ayah nya gasuka kalau dia jadi jendral,trus endingnya si jh itu jadi ubi gara gra jadi relawan gempa kalau gak tsunami gitu.",0
gempa kh,1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"sudah pernah merasakan Badai, tapi kali ini, 5 kali lipatnya, tsunami, gempa, banjir, longsor, Tornado, puting beliung.",0
kayaknya moto dalam hidup gue itu : walaupun hujan badai petir banjir bandang kelaparan masal kekeringan puting beliung longsor gempa bumi tsunami hujan meteor tetaplah ngetwit,1
"Org laen kalo ping!aku di bbm cuma hpny yg geter kalo kamu yg ping, Cinta aku yan geter kaya gempa bumi Teens_Yori",0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana Alam Banjir dan Tanah Longsor Kabupaten Garut 

Polri terjunkan bagian untuk mengevakuasi dan membersihkan lumpur sisa-sisa banjir,  dan juga membagikan makanan berupa nasi bungkus kepada penduduk terdampak banjir

#SigapTanggapPeduli

Hadir Untuk Melayani",0
Erupsi Gunung Semeru di Jawa Timur terjadi kembali tepat 1 tahunnya. Semoga semua warga Lumajang dan sekitarnya yang terdampak diberikan keselamatan.,0
Breaking news : telah terjadi gempa dengan 1 SR tidak berpotensi tsunami namun akan ada gempa susulan yang berpotensi menambah trophy 😂😂😂😂😂,0
Kok aku gemeteran ya? Ini gempa apa getaran hatiku yang merindukanmu Yor ?? Teens_Yori,0
"Mungkin, bukan peluru yang akan membunuhku 
Mungkin, bukan belati, gempa bumi atau tsunami yang mematikanku
Melainkan sikap dan tatapan dinginmu…
Mungkin, dansa bisa menekan lebay berkekuatan 9,3 skala Richter

@narshavinaa",0
"Dari korban banjir hingga korban 
Longsor, hanya korban janji yang
Tidak bisa dievakuasi.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
benarkah jepang tsunami,1
BIN Buka Posko Tanggap Darurat Gempa Cianjur https://twitte #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur,1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Kamu merasa gempa gak ??? ada kamu yang mengguncang hatiku sih. Nadila_JKT48,0
Posko Kemanusiaan BIN untuk korban bencana gempa bumi kabup #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur,0
Tanah longsor dimana-mana,0
"Jadi, tdi mlem aku bilang k temen kalau aku ada problem sma seseorang, trus aku mau ambil ala2 jalur hukum, biar orangnya jera.
Terus malemnya mimpi dikejar angin puting beliung, juga di kejar tsunami.

Pas kbangun sadar, bahwa rncana sya ini gk bner, akhirnya gk jadi deh.🤣",0
"Org laen kalo ping!aku di bbm cuma hpny yg geter kalo kamu yg ping, Cinta aku yan geter kaya gempa bumi Teens_Yori",0
"Siapa yg bilang, kalo gempa itu yg paling hebat getarannya, terbukti lirikan matamu lebih dahsyat, sanggup mengetarkan hatiku #Jalankesini",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Kita,manusia memang tdk bisa mengendalikan musibah yg terjadi,mengendalikan cuaca,mengendalikan pergeseran lempeng bumi,mengendalikan gunung berapi,mengendalikan tsunami, tanah longsor dsb nya yg terjadi.Tapi kita bs mengendalikan hati kita utk menerima kekuasaan dan takdir Allah",0
Gempa,1
"Jembatan perak belum jadi gegara erupsi tahun kemarin, sekarang jalan ke jembatannya longsor. Engga tau kapan lmj-ml terhubung lagi",0
Terbaik semua instansi ikut serta membantu korban Gempa htt #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur,1
"Ibnul Qayyim rahimahullah berkata,
""Di antara pengaruh maksiat di permukaan bumi, sesuatu (yakni, musibah) yang menimpa bumi berupa longsor dan gempa bumi."" Sumber: Ad-Da'u wad Dawa' (1/ 160)",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
Gempa kah?,1
"Cianjur gempa
Garut gempa
Semeru erupsi
Kerinci erupsi
Sleman angin puting beliung
.
Masih mau santai ibadahnya?",1
Posko Kemanusiaan BIN untuk korban bencana gempa bumi kabup #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur,0
"Dear, katanya kau akan menembus banjir lava demi cintaku. Kenapa malam Minggu gak datang?",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Demokrat peduli gempa Cianjur  #AHYPimpinPerubahan,1
"Bhakti Polri untuk Negeri, Samapta Polresta Banyumas Evakuasi Warga akibat banjir ke tempat pengungsian yang telah disediakan

kapolresta_banyumas 
humas_poldajateng 
divisihumaspolri 

#polritanggapbencana 
#polrestabanyumasbebatiran",0
longsor gempa banjir tsunami,1
"Jalan alternatif di Desa Ngombak, Grobogan ini mengalami longsor sejak bulan Maret kemarin. Taj Yasin meminta agar perbaikan jalan bisa diperkuat sehingga tidak terancam longsor lagi. #SantriGayengNusantara #GusYasin #WagubJateng #TajYasin",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
BIN Buka Posko Tanggap Darurat Gempa Cianjur https://twitte #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur,1
"Suatu hari ada angin puting beliung yang dahsyat, rumah2 rata dengan tanah tetapi anehnya ada sebuah warung yang masih berdiri de #D1b25527",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"banjir
banjir bandang
longsor
gempa 
angin puting beliung

bumiku sedang sakit",1
"Gerimis inget mantan, hujan inget pacar, giliran Tsunami baru inget Allah. :)))",0
"Sekarang air, angin, api, dan tanah sedang marah bukan kepalang sampai ke titik nadir, justeru marah pada dirinya sendiri, banjir bandeng, angin puting beliung, api membara, tanah longsor, sejauh mana aku ini tahu diri dari apa aku diciptakan oleh Allah SWT yg sebenarnya...!!!???",0
Kamu merasa gempa gak ? ada kamu yang mengguncang hatiku sih.,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
mengapa desa padusan dianggap sebagai wilayah yang paling rawan terhadap bencana longsor,0
Kamu merasa gempa gak ? ada kamu yang mengguncang hatiku sih.,0
Asli takut banget mau diklat dua hari lagi tapi tadi tempatnya kena banjir terus longsor,0
"tahun baruan  wisata pantai takut tsunami, wisata laut takut tenggelem, wisata gunung takut longsor. emang paling bener tuh wisata masa lalu",1
"Dlm geologi ada cabang ilmu yg disebut sbg 'geomitologi', yaitu ilmu yg mempelajari keterkaitan peristiwa geologi di masa lalu dg lahirnya mitos/legenda/cerita rakyat. Basis ilmu ini adlh bahwa manusia berulangkali melht fenomena alam yg serupa spt tsunami,gempa,erupsi.",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Bencana alam terjadi hampir di seluruh penjuru tanah air , banjir , tanah longsor , erupsi gunung berapi , angin puting beliung dll . Dampaknya bukan hanya membuat rakyat menderita , tapi juga infrastruktur jalan &amp; jembatan banyak yg rusak . Lebih elok pemindahan ibukota ditunda",0
"Kadang pengen tinggal di daerah dataran tinggi atau dekat pantai tapi takut gempa, longsor, tsunami. Padahal daerah itu kan enak banget.",0
AHY: Saya instruksikan kepada kader #PartaiDemokrat Lumajang &amp; Provinsi Jatim untuk bisa segera turun membantu warga terdampak erupsi,0
gempa kah,1
"Sekarang air, angin, api, dan tanah sedang marah bukan kepalang sampai ke titik nadir, justeru marah pada dirinya sendiri, banjir bandeng, angin puting beliung, api membara, tanah longsor, sejauh mana aku ini tahu diri dari apa aku diciptakan oleh Allah SWT yg sebenarnya...!!!???",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Presiden Jokowi didampingi Menteri Pertahanan (Menhan) Prabowo Subianto memberangkatkan bantuan kemanusiaan untuk korban gempa Turki dan Suriah.

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo

Prabowo Aja",0
UM! Gempa kecil berpotensi tsunami sudah terlihat di kota manchester gais. otw Tsunami trophy 🔴,1
apakah jakarta akan terkena tsunami,1
"Presiden Jokowi didampingi Menteri Pertahanan Prabowo Subianto memberangkatkan bantuan kemanusiaan untuk korban gempa Turki dan Suriah.

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo

Lebih Baik Prabowo",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Ya Allah stay safe semuanya, aku kebangun abis mimpiin tsunami gede serem banget g boong, terus pas bangun ni smrg udah ujan angin aja liat berita ada erupsi semeru makin takut😭😭 semoga kita tetap dalam lindunganNya🙏",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Wakapolsek Bandar, Ipda Adhaji beserta Personel salurkan perlindungan sosial kepada warga yang terkena bencana alam puting beliung di kecamatan Bandar kabupaten Bener Meriah

#CiptaAmanTertib

Bersama Jaga Kondusifitas",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
Puting beliung,1
Always wifi kosan tercinta kalo abs ujan petir badai halilintar puting beliung tsunami gunung meletus lngsung mengsol sinyalnya pdhl lg serius ngerjain 😤,0
DPC #PartaiDemokrat Surabaya memberikan bantuan sembako kepada warga terdampak bencana erupsi Gunung Semeru,0
Kamu merasa gempa gak ? ada kamu yang mengguncang hatiku sih.,0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
tanah longsor #tanahlongsor #twisar,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
LGBT Longsor Gempa Banjir Tsunami,1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
Barangsiapa mengumpulkan harta dengan tidak sewajarnya maka Allah akan memusnahkannya dengan air banjir dan tanah longsor. (HR. Al Baihaqi),0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
Angin puting beliung,1
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Bismillah, guys... Aku insyaallah mau kirim donasi untuk korban tsunami, doakan semoga lancar",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
-rek tempatmu banjir apa ga?,0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Sekitar 80 persen dari seluruh tsunami
yang telah terjadi berada di Samudra
Pasifik.",0
Kamu merasa gempa gak ??? ada kamu yang mengguncang hatiku sih. teens_kikies,0
"erupsi fakta, ledakan fakta, gempa fakta, tsunami fakta, gelombang fakta, getaran fakta, longsoran fakta, guyuran fakta",1
tw g si ges jd tu kls pgi w dosennya tbtb mode kisah sedih kek LDKS osiss anjrtt. disuruh merenung sambil dia siramin tsunami fakta ttg ortu as the best leader. btw matkul ny leadership,1
"Menteri Pertahanan RI Prabowo Subianto hingga Panglima TNI Laksamana Yudo Margono pagi tadi melepas keberangkatan bantuan kemanusiaan untuk korban gempa bumi Turki.

capres2024

pemilu2024

dekade08

mendingprabowo",0
"Bencana Alam Melanda, Pembangunan Kapitalistik Tak Ramah Lingkungan Dipertahankan? | Serba-serbi MMC

Negeri ini kembali dilanda bencana alam, mulai dari banjir, longsor hingga erupsi gunung Merapi. Tidak sedikit rakyat negeri ini kehilangan tempat tinggal dan banyak bangunan",0
AHY: Mari bersama kita berdoa untuk warga di wilayah Kabupaten Lumajang dan sekitarnya yang terdampak erupsi Gunung Semeru.,0
AHY: Saya instruksikan kepada kader #PartaiDemokrat Lumajang &amp; Provinsi Jatim untuk bisa segera turun membantu warga terdampak erupsi,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Semoga besok banjir congrats,0
gempa gak si?,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Kedua, upaya penanggulangan bencana harus berorientasi pada pencegahan. 
Sebagai contoh, erupsi gunung berapi gak bisa dicegah, tp ada kejadian bencana yg bisa dicegah seperti banjir dan tanah longsor. #KitaLebihSiap",0
"Kita pengen reboisasi RPW, Buat RPW lebih indah, sejuk, sama gak bochor banjir sama RP KRYSTAL, EXO, BAP, TIFFANY yang mainstream.",0
Kamu merasa gempa gak ??? ada kamu yang mengguncang hatiku sih. SteffyChiBi #SUgombal,0
"Kali Jantung Meluap, Ratusan Rumah di Depok Terendam Banjir",1
Malay tsunami,1
"Org laen kalo ping!aku di bbm cuma hpny yg geter kalo kamu yg ping, Cinta aku yan geter kaya gempa bumi Teens_Yori",0
"Semakin bnyak yg mendukung “LGBT” yg kepanjangannya adalah
L = Longsor
G = Gempa bumi
B = Banjir
T = Tsunami
Dgn bangga menghumbar aibnya..takut banget Allah marah. Krna dalam sepekan ini bnyak banget kejadian begini 🥺😭",0
"Gunung meletus
Banjir
Tsunami
Gempa
Tanah longsor
Angin puting beliung",1
"Bencana alam itu gara2 lgbt 
Longsor gempa banjir tsunami",0
"Kadang mikir dikit, lah kok bisa ya gw ama dia bisa tetep bareng ampe sekarang padahal sama² anak pertama, tiada hari tanpa hujan badai angin ribut halilintar puting beliung banjir gempa tsunami longsor.",0
"Cinta lebih besar dari tsunami, lebih kuat dari ketakutan apa pun",0
"Gurarararara!!”  Tawa Whitebeard, tahukah kamu, tawanya itu juga melambangkan kekuatannya “gura gura no mi” alias “buah gempa gempa”",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
gempa ga sih,1
AHY: Mari bersama kita berdoa untuk warga di wilayah Kabupaten Lumajang dan sekitarnya yang terdampak erupsi Gunung Sem #AHYPimpinPerubahan,0
Badan Meteorologi Jepang terus memantau ancaman gelombang tsunami yang meningkat di daerah pesisir negaranya imbas Gunung Semeru di Jawa Timur yang kembali erupsi pada Minggu (4/12) pagi. #MostUpdate1058,0
"Tetep waspada ya Lur..Pansela Lagi digoyang terus ini. Sukabumi&amp;Pangandaran.
Gempa2 ini membuat retakan2 tanah yg berpotensi longsor jg banjir bandang.
Titik2 waspada longsor Gunung Halu Bandung Barat, Cianjur,Sukabumi, Lebak.
Titik rawan gempa-tsunami  sepanjang Pansela",0
"Mari tundukkan kepala untuk saudara-saudara setanah sebangsa dan setanah air, dan berdoa bersama untuk masyarakat terdampak gempa di Cianjur, banjir bandang di Pati, gempa di Garut &amp; erupsi Gunung Semeru. Pray for Indonesia. 🥀",0
"Kata orang sih setelah hujan badai akan ada pelangi, setiap kita mengalami cobaan dan ujian pasti ada kebahagiaan~
Cuman terkadang abis badai malah kena banjir, harta hanyut, tanah longsor, rumah kena puting beliung.
Dah lah",0
"Dear, katanya kau akan menembus banjir lava demi cintaku. Kenapa malam Minggu gak datang?",0
"Gempa Cianjur masih belum selesai tiba tiba gempa Garut dan sekarang erupsi gunung semeru yang sudah naik ke level AWAS 
Bmkg Jepang memprediksi akan terjadi tsunami di Indonesia 
Qodarullah segala sesuatu yang terjadi dalam perintah allah pray for Indonesia 🇮🇩",0
Gempa ya?,1
"Belajarlah dari hubungan sampai kamu tau bahwa pondasi hubungan adalah pihak laki-laki. jika laki-laki mau bertahan, ibarat perempuan seperti badai, angin topan, banjir, tsunami sekalipun jika benar sayang dia tidak akan melepaskan begitu saja.”

— Pesan Bunda",1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Kamu merasa gempa gak ??? ada kamu yang mengguncang hatiku sih..,0
gempa gasih,1
