text,label
Gempa bumi dan update status adalah hal yg tidak bs dipisahkan #AnuNgawur,0
"sepupu sepupu Hatta(bkn nama sebenar) joined kelas Hatta tadi. dari kena kawal 1 budak, jadi 4 budak budak. havocnya tu Allahhhh macam puting beliung.",0
Culture shock hidup di subang: setiap hujan pasti banjir,1
benarkah jepang tsunami,1
"Harusnya masih lanjut puasa hri ini tpi grgr gempa tak berkesudahan, jadinya ga ada nafsu buat sahur samsek. Air putih aja susah bgt ditelan saking was was sama gempa yg dtg tiap menit 😔",0
"Serem ya akhir akhir ini banyak bencana, dari gempa, trs sekarang gunung semeru erupsi. Stay safe kalian",0
"Stay safe.
Stay stronger warga lereng G. Semeru yang terkena dampak dari erupsi.
Semoga selalu dalam lindungan Allah SWT. Aamiin",0
Mau meliput tentang erupsi #GunungSemeru? Temukan sudut pandang baru mengenai topik ini dengan bantuan mesin pencari @ject_ai,0
Sekarang Jakarta Banjir ga trending topik ya 😆😆 klo dulu kan ada yg nyinyir ye 😝,0
"Stablecoin kok ikut longsor juga, dasar…",0
"Rencana januari mau ke bromo, tapi semeru erupsi. Nggak jadi dong, keluarga pada parno. Apalagi bromo sama semeru juga lumayan deket, walau nggak deket2 amat 🥲",0
"Kalo daerah rumah lo, daerah banjir. Pas lagi puncak musim hujan gini mana bisa tidur nyenyak 🙂",0
Perkara gempa sama darah rendah beda tipis. Jd parno sendiri,0
"Ada erupsi semeru ini rasanya throwback awal 2020 di China waktu corona baru menyebar, rasa was-was, takut, overthingking, etc.
Bedanya sekarang bareng keluarga jadi masih bisa lega, semoga kita semua diberi keamanan dan keselamatan, stay safe everyone.",0
"Kak Rose di tengah puting beliung , sempet sempetnya nyelamatin pot nya opa ,,",1
"sedih bgt liat berita, bali skrg lagi banjir dimana mana bahkan di beberapa tempat longsor. . .",0
Gempa kah?,1
idk but can someone azan so that everything jadi lebih tenang?? mcm yg kita selalu buat kalau ade puting beliung tu??? maybe hujan akan berhenti satu hari???,0
tiap ultah org rumah selalu ngingetin ttg tsunami aceh :(,1
"wehehehehe aku udah longsor hehehehe gak ketrima japres nilai hehehehehehehehhehehe, gkpp",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Giliran ke wil konflik yg terjadi perang yg jauh antah berantah si Nganu niat utk pergi kesana, smp² berkunjung juga menemui orang² di RS, giliran terjadi bencana gempa padahal itu negara kebanyakan saudara se-iman sendiri, si Nganu malas utk berkunjung, ada apa dgn Mukidi? 🤔",0
"Huntap Duyu di Palu dibangun sama PUPR dengan rangka rumah RISHA yang diklaim tahan gempa, bentuknya konvensional seperti perumahan tipe 36 pada umumnya, masuk dan bisa dapat kunci rumah itu susah luar biasa, belum lagi kenyataan bahwa di masa lalu tempat itu pernah longsor.",0
"Tidak ada hujan atau angin puting beliung,malah chekout setelah dibayar tf, kunaon ku aing di beli nya? Nanya diri sendiri, godaan kampret anjir",1
"Jalan raya Bojong Soang hari ini: hasil pelebaran kurang lebih dekade silam.

Semakin luas jalan dibangun, semakin gila manusia ingin punya mobil dan motor.

Enggan belajar dari masa lalu. Peradaban mundur. Légég boleh, asal selesaikan dulu banjir Dayeuh Kolot.

Omong kosong.",0
"Dari jam 8.00 - 10,30 udah 4x gempa jayapura :)",0
"Wanyir, tim sebelah lagi keluar goa, muncul d story2, dengan kepsyem otw tsunami trophy 😅",0
"🗣️Bitcoin gak bakal longsor dalem soalnya sekarang udah banyak institusi yang masuk, apapun bisa terjadi, sayangi uang anda cari moment terbaik untuk masuk jangan termakan pancingan, according to me bitcoin gak bakal ath this year maybe atl, just suggestion $btc $crypto",0
"tsunami visual coy, yaampun ci shani 😍",1
"YaAllah, setelah gempa Cianjur, lalu gempa jogja, dan skrg erupsi Semeru.

Oh, Allah, lindungi dan ampunilah kami.",0
Gempa apa gw cuma halu….,0
"Loh, gunung semeru lagi erupsi?",0
Bogor diguyur hujan terus ..terjadi banjir dn longsor...rawan utk rmh yg dipinggir sungai...agr waspada dan hati hati..,0
Gempa ga si,1
11 jam di dalem kereta yang stuck berhenti ga gerak gara gara ada longsor. bokongku sampe kebas duduk kelamaan,0
Perjalanan kita cuma sampe curug 3. Karna jalan menuju curug 4 kena longsor. Lalu pas kita mau ke curug 5 6 dan 7 jalannya gelap banget mana udah mau sore. Jalan nya menanjak tapi gelap gitu. Serem deh. Akhirnya kita semua muter balik. Lita bilang kek di film2 horor. Serem sumpah,0
gils bekasi beberapa hari ini intensitas hujannya lagi tinggi banget. dimana mana banjir,0
"gue heran deh sama bbrp fans drakor/kpop asal turk*y, mereka demand aktor aktris korea buat nulis sesuatu atau gak donasi ke korban gempa.. 
aneh aja njirr, donasi itu kan sifatnya  sukarela bahkan bisajadi gak dipublish, gak donasi jg bukan berarti mereka org jahat kan?? 🤷‍♀️",0
"Rumahku banjir, rumah simbah longsor😭💔",1
"jgn jgn ada puting beliung, di hatikuuu 🥺",1
"BRIN nampaknya jadi awal mula petaka hal ihwal riset di Indonesia

Semoga aku bisa menarik omonganku, aamiin. Semoga gak terjadi. 

Barusan lihat di tempo, ternyata Ina-TEWS (peringatan dini tsunami) mangkrak sejak BPPT dilebur jadi BRIN. Sumpah bahaya tenan. Jangan tsunami dulu",0
"Siang tadi komplek rumah aku diserang angin puting beliung lalu datanglah Barnacle boy terbang dilangit bertarung dengan angin, beberapa saat kemudian muncul Mikasa yg sedang bertarung menghabisi Titan.. sumpah kereen sempet berusaha ngambil gambar dari hp tapi ngga ketangkep,",0
Kamu merasa gempa gak ??? ada kamu yang mengguncang hatiku sih. SteffyChiBi #SUgombal,0
"Barish ki dua pori kia karo -Tariq Jameel. maine tsunami ki dua ki thi wo puthi ho kar selaaab ban gaya tha..
Tariq Jameel ke match mai barish ki dua ke liye mufeed mashware 
#PakvBAN BCCI Upset Umpires (Not umpires they are BCCI team B)",1
"Ada infokah kawasan Ciwidey barangkali ada longsor??

Masih hujan deras gak?

@infobandung @infociwidey @PRFMnews",0
"ya Allah, ternyata erupsi",0
"Itu kejadian di Bogor kok beruntun ya, mana serem-serem gara-gara musim hujan. Dari mba-mba bermotor kebawa arus, pohon tumbang, longsor, sekarang kejadian hanyut di curug.",0
"kalo kata brando mah, kebanyakan party sampe longsor WKWKWK",0
"Plis lah, yang main petasan otaknya dipakai sedikit. Merapi baru aja erupsi ke arah yang sedikit nggak terduga tadi pagi, orang-orang agak siaga, gak usah mainin petasan dulu lah.",0
allahu akbar daerah rumah gue barusan kena angin puting beliung 😭,1
Dita : mau kangen sekuat badai tsunami halilintar kalo gengsi ga ngaruh apapun tetaplah bertahan demi sebuah gengsi HAHAHA,0
Banjir dimana-mana,0
"baru banget ujan pake angin puting beliung, sekarang langsung panas terik.... apa ini....",0
i got for ipk 3.62 selama 7 semester walaupun menurutku termasuk kecil gaksesuai yg aku mau but alhamdulillah aku sudah berhasil melewati 7 semester dgn angin badai puting beliung yg dateng lalu berlalu dijalanin dgn tangisan air mataku 😀😀 good job zr,1
gempa di jayapura kota mengerikan juga.,0
"jujur males banget pake kacamata, gabetah banget apalagi idung gue nih kecil jadi kacamatanya longsor mulu 😭😭",0
"/wal stay safe wal hujan makin lebat, semoga kalian yg daerahnya rawan banjir aman2 aja lah 🙏🏻",0
"Lagi riweuh-riweuhnya tanggap darurat gempa dan advokasi setaun perang, ada aja yang menghubungi ""Mbak, bisa bantu ganti background foto anak saya jadi warna putih?""
#masalahgrafikdesainer #monday",0
ini ujan terus takut longsor lagi :(,0
"Halah,jiran tetangga kita ni dr dulu x hbs psl claim.Terpaling claim.Yg kita x claim pun drg ckp kita claim.Ambil je la semua,bwa ke kubur.Kot ada pertanyaan psl lagu RS tu dlm kubur.huu.Semua benda nak kecoh.Dunia dh akhir zaman dh woi. Org sbk psl gempa drg dok gaduh psl lagu😬",0
Yuk main zombie tsunami lagi 🥲🥲🥲,0
Pengen deh tinggal di Island daerah Pasifik yg gak gede2 banget. Biar kata rawan tsunami sama anginnya gede2 tapi kayaknya enak aja gitu,0
"Trying to remain positive. Jangan salah petik, puting beliung sat g",1
Sebenernya udah nangis bombay banjir tsunami,0
"WOI SUMPAH KU KETEMU LAGI KOMEN LUCU, MASA MEMBUAT TEMBOK ANTISIPASI TSUNAMI = MELAWAN KEHENDAK TUHAN 🤗🤗",0
Jatibarang kena puting beliung serem bgt,1
Ini namanya pembukaan tsunami trophy.,0
DPC #PartaiDemokrat Surabaya memberikan bantuan sembako kepada warga terdampak bencana erupsi Gunung Semeru,0
BIN Buka Posko Tanggap Darurat Gempa Cianjur https://twitte #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur,1
Gempa terussssss…,1
"Dalam Musibah Gempa bukan hanya di Turki yang menelan korban jiwa Ribuan orang meninggal,akibat gempa, di era modern sekang ,cobalah&amp;TDK ada salahnya Di cri penyebab gempa itu!selain paktor tanah yg labil pergerakan lempeng di bawah,Mgkn ada penyebab dari Bencana itu,ato sj ulah~",0
"Apakah tsunami trophy is real?
Fak gg bgt erik ten hag",1
"Setelah banjir longsor, gempa lagi 🥲",0
Owh ada gempa di tokyo 😭,0
Boleh tak jangan share video mangsa gempa bumi? Nak nak video yang melibatkan anak kecik. Those video effect my mental health man. Allah.,0
Kamu merasa gempa gak ??? ada kamu yang mengguncang hatiku sih. SteffyChiBi #SUgombal,0
apa seblumnya tidak ada peringatan klw ada erupsi ?😢,0
"Gue harap apo kayak mile. Ada ujan halilintar, angin puting beliung, gempa bumi pun dia tetep genjreng gitar alias gak peduli sama apapun yg terjadi. 

Kalopun dibelakang ada yang nyuruh (krn biasanya po dijadiin damage control) gue ttp marah krn po gak mau nolak.",0
"PLIS, INI UNTUNG DI JURASSIC PARK 6 PAS ADEGAN KEBAKARAN DINOSAURUSNYA KAGAK IKUT KEBAKAR, UDAH KETAR-KETIR TADI TAKUT KEJADIAN KEK YANG SEBELUMNYA. DI JURASSIC PARK 5 KAN ADA SCENE BRACHIOSAURUS YANG KENA ERUPSI ITU, BENER-BENER NANGIS DULU LIATNYA😭😭😭",0
"Tetap hidup, walaupun diterjang badai, angin ribut, puting beliung. Jadi dewasa ternyata seberat ini.",1
"Innalillahi wa inna ilaihirojiun. Musibah bencana alam berturut-turut. Gempa, erupsi, banjir. 

Ya Allah ampuni kami. Semoga ini hanya sebagai musibah agar kita bisa bermuhasabah. Bukan sebagai azab

Mari muhasabah diri kawan-kawan. Bukan untuk apa-apa, untuk diri kita sendiri",0
"rasa x senang duduk je tengok puting beliung gitu..

mende ni bila bila masa boleh terjadi, unexpected tragedy  😭",1
Demokrat peduli gempa Cianjur  #AHYPimpinPerubahan,1
"Seketika ujan angin. Ternyata di selat#an terlihat angin puting beliung. G tau skala besarnya, yg jelas ada yg terbang” di udara.",1
Hari ini 18 tahun yang lalu tepat pada pukul 7.59 wib terjadi gempa yang memicu tsunami di aceh yang menelan ratusan ribu korban jiwa,0
ya allah ini kek mau angin puting beliung merinding //,1
"Sebelum Piala Dunia peringkat FPL longsor jauh, udah ga fokus kayaknya 😢",0
"Semoga sodara"" dan temen temen di lumajang sehat dan selalu diberi perlindungan sama tuhan, ngeri banget tadi dikirimin video sama om suasana disana pas hari ini erupsi semeru :""""(",0
"Kalo di tunggu ga update, giliran ada update an barengan gini, berasa diterpa tsunami gue 😭",0
baru tau klo lgbt itu longsor gempa banjir tsunami,0
NAKUTIN tadi ternyata ada puting beliung di gang sebelah,1
"Suatu hari ada angin puting beliung yang dahsyat, rumah2 rata dengan tanah tetapi anehnya ada sebuah warung yang masih berdiri de #D1b25527",0
PINGIN KE KODAM BGT TAPI BANJIR INII MENGHALANGIKU,0
"Turut berbela sungkawa atas musibah erupsi gunung Semeru di Lumajang, Jawa Timur.
Semoga saudara-saudara kita yg terdampak senantiasa dalam lindungan-Nya serta diberi ketabahan &amp; kesabaran atas musibah ini. 

#PrayForSemeru",0
Ini katanya depok ada angin puting beliung apa benar?,0
"Sumpil, gua baru tau ada erupsi gunung Semeru dan gempa di Bandung.",0
"Bila ada ank kecik ni, tak boleh lah nak tgk victim gempa turkiye dgn syria, lagi2 budak kecik yg jd mangsa, auto sedih lain mcm.",0
"Pesawat jatuh
Gempa
Banjir
Angin puting beliung
Pandemi berkepanjangan
Kapal tenggelam
Haaaiiiii penguasa....
Apa semua ini belum membuat kalian tersadar ???
Atau menunggu teguran yg lebih dasyat lagi ??
Bertaubatlaah....
sudahi kedholiman ini sebelum terlambat dan menyesal 🙏",0
Oiya... event yg dulu osial nongol lagi hingga dilawan pake Guizhong Ballista + ada Shenhe yg pake kekuatannya di depan tsunami itu pas Lantern Rite bukan sih? 🤔,0
Puting beliung di dompet ku,1
"Dan rupanya mereka pun baru menyadari perlunya grup keluarga setelah kejadian gempa tadi pagi.

Ratna Ayu Budhiarti, ""Grup Whatsapp""

Kompas, 19/2/23, h.10",1
UMAMI TSUNAMI LOLLL #nrkmgp,1
Jayapura gempa terus ya:(,1
tadi gempa ya?,1
WAAAAAA TSUNAMI ?????????????,1
Capek gak sihh gempa mulu,0
"Stay safe yaa kalian yg sedang terkena musibah, ngeri banget gempa terus²an Ya Alloh 🥲",0
gue nangisin kucing turki yang kena gempa td lewat fyp 😔😔😔,0
Ini ak aja ngerasa tp knp berita gempa turkey kek kurang trending gtu yh :(,0
Depok oh depok kenapa kamu Depok. Lagi anteng2 tbtb angin puting beliung.,1
"malem ini buka twitter campur aduk bgtt, sedih liat semeru erupsi, marah bgt sampe nangis krn mba novia widyasari, berharap beliau tenang disana (alfatihah buat saudara kita di semeru &amp; mba novia), mayang sama dodii tanggung jawab dong ini satu indo pusing jadi makin pusing anjim",0
"Dan musibah apa pun yg menimpa kamu adalah disebabkan oleh perbuatan tanganmu sendiri dan Allah memaafkan banyak (dari kesalahan-kesalahanmu).
QS Asy-Syura [42]: 30

#GempaBumi tsunami banjir longsor azab Rasulullah Iman",0
Hujan badai angin puting beliung harus tetep les hh,1
Puting beliung kat Melaka holeyh,1
Kek ada gempa barusann 👀,0
Habis hujan terbit banjir dan macet..pusing liat jalanan.,1
angin puting beliung di wonogiri,1
Upin ipin eps angin puting beliung sedih anjirr nangis w😭😭😭,1
"[bb] gmn ya cara makeup yg tetep nempel ga longsor di bawah terik sinar matahari yg cukup lama? udh lock pakai bedak tabur + setting spray, ujungnya longsor semua 🙂apa over pakai moistnya jg ngaruh?",0
"Genteng kemarin siang amburadul lantaran puting beliung, sorenya coba dirapihin lagi, siang tadi hujan gede, ternyata pada bocor sodara sodara, jadi judulnya lieeeuuurrr",1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Semoga hbs ini banjir congrats aamiin,0
ese rpsm del tsunami,1
"Gusti Allah gk perlu tsunami/gempa bumi gae nyubo menungso. Cukup tenggorokanmu di prekes sampe gaiso ngelek ae wes ngelarani. 
#malamrabu",0
"cewek bebas kalau cerita mantanya,
tapi giliran cowoknya yang sebut
mantanya,gempa bumi melanda dan
petir pun ikut menyambar.",0
"Gempa yg melanda akhir akhir ini tiada lain adalah kuasa Allah, dimana kita harus slalu mengingat Allah karna melalui gempa itu Allah memberikan sebuah hikmah dibalik semua ini, tentu sebagai pengingat, ujian, azab atau hadiah untuk orang orang yg beriman dan banyak hikmah lain.",0
Badan gw kemasukan angin puting beliung kali ya heran,1
"nah gunung krakatau yg sering erupsi itu di lampung, lampung selatann",0
"Org Indonesia terlalu invest dgn berita kriminal yg mengandung masalah sex, perselingkuhan yg mengakibatkan tindakan kriminalitas lainnya. Tanpa sadari di bumi ini, sdg bnyk terjd perang, bencana alam sprt gempa dan banjir di sepenjuru bumi. Ppl out there dying forgodsake!",0
"Geh! Ada yang tau ga angin puting beliung itu puting nya dimana,soalnya di google ga ada",0
"Semoga daerah yang terkena banjir, airnya cepat surut 🙏",0
makanan puting beliung tuh twister kannnn yaaaa,1
ya allah keknya lagi banyak gempa ya 🥹,0
Abis nonton geostorm terus liat story ada puting beliung😭,1
Kenapa ya gunung banyak yg erupsi di akhir tahun,0
terpantau erupsi lagi merapi,0
Tak boleh ah tgk timeline skrg ni.. penuh dgn mangsa gempa.. lagi2 kanak2… haihhh 😭,1
Gempa jayapura,1
"Setelah gempa pagi tadi, sekarang erupsi susulan ke arah pronojiwo, manusia masih merasa aman aman saja?",1
"Liat video rumah2 ketimbun abu erupsi, beberapa rusah parah, ada pula video evakuasi korban tertimbun abu 😭
#prayforsemeru",0
"Gempa. Tsunami. Erupsi gunung berapi.

Why am I live in Indonesia?? Gak tenang bgt di mana2 bencana alam 😥",0
yang merasa KECE sejagat raya Promot gue coba. yang ak promot gue bikin Tsunami,0
"Ya elah…baru juga puting beliung
udah kaya gitu, gimana kalo udel
beliung, apalagi udellle
buodong?",0
"Ketua FPD DPRD Belu, NTT, Frans Xaver Saka, bantu perbaiki ruas jalan Lamtoro Mil yang longsor dengan mengerahkan loa #AHYPolitikusMendunia",0
sumpah ini ada puting beliung ya di cijantung,0
pusing banget kek makan angin puting beliung trs masuk ke kepala muter muter,1
ngeri banget longsor dimana mana,0
"Halah, longsor lagi aja..",0
goks. haid bulan ini kek 2x tsunami jepang.,0
Gue kalo alerginya kumat auto keinget pas erupsi kulit... Merahnya baru ilang seminggu kemudian 😭,0
dingin banget,0
"joki tugas buat peta prediksi tsunami kab pangandaran di ArcGIS, DL masih lama. drop kisaran #jokitugas #zonaba #zonauang",1
"siapa yang bisa menciptakan badai rindu seteruk senja? 
amukan yang indah,
selayaknya angin puting beliung menghantam taman hati Buitenzorg.

@riadis99",1
Cah wedok nek wes kadung dandan ameh udan bledek angin puting beliung kae tetep kudu sido dolan titik.,1
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Wakapolsek Bandar dengan personel menyerahkan bantuan sosial kegunaan meringankan beban warga yang terdampak bencana alam puting beliung di Kecamatan Bandar Kabupaten Bener Meriah

#CiptaAmanTertib

Bersama Jaga Kondusifitas",0
"Ep8 : gempa bumi
Ep9 : puting beliung, tsunami, dan bencana lainnya 😄
GAP WORLDCLASS GL
 #ทฤษฎีสีชมพูEP9",1
Saking pusingnya kepala nyampe nyangka ada gempa😭😭,0
Ketua bantuan PBB berkata dunia mesti mengingati mereka yang kehilangan tempat tinggal akibat gempa bumi di Turki dan Syria -,0
If you hold make you rich gua hold jutaan luna kita liat nanti Agustus and November nanti jadi apa diskon nih emang sih longsor dihujat ketika harga udah tinggi disanjung ketika sudah mahal semua pada membeli 🤙,0
Gempa gk sih ?,1
Diem diem bae yg abis kena tsunami,0
Bila 1 dunia hantar team tolong turkey. Astaga nangis2 aku tgok di tiktok. 😭😭😭 termasuk anjing dorg hntr utk selamat kan org2 terkena gempa😭😭🤍🤍,0
Kok aku gemeteran ya? Ini gempa apa getaran hatiku yang merindukanmu Yor ?? Teens_Yori,0
"Nonton intm episode hari ini kocak dah komen judges nya pas run away 
""Eh eh mukanya ketutupan""
""Jalannya tomboi banget ya""
""Emang gaboleh dipuji beb""
""Muternya kayak puting beliung ya""

Wkwkwkwkw",0
Aku mimpi tsunami. Search google. Dia kata mimpi tsunami tandanya ada tanda kesusahan dalam financial. That is not wrong do 😭 because i literally trying to survive here 💀 I in my worst financial episode,0
Kebanyakan soal UAS Pancasila aku isinya tentang erupsi gunung Semeru :),0
"Pas buka tranding, ada tsunami
Buru2 lgsg cek bmkg, tapi ko ga ada info apa2 ttg tsunami
Pas gue liat2 lagi, eh ternyata tsunami gelar buat MU, wkwk
Udah buka puasa ya akhirnya 🤣🤣🤣",0
"Berusaha keras buat kuat walau dalam hati udah kayak kena tsunami... Setelah semua ini selesai, waktunya untuk bahagia dengan caraku sendiri.

Yeah, everything will be okay ✨",0
"Angin Puting Beliung Landa Galang, 8 Rumah Warga Rusak Berat, Pohon Pinggir Jalan Tumbang /?p=106088",1
"Twitter sedang Ada tsunami.
Banyak account yg tumbang.
@elonmusk, piye iki jaaallllll...?
😔😔😔😔",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Hai #SobatBMKG, tahukah kamu, perubahan iklim &amp; kerusakan lingkungan bisa memicu terjadinya cuaca ekstrem yg menyebabkan bencana alam hidrometeorologi seperti siklon tropis, banjir, tanah longsor, puting beliung, gelombang tinggi laut, dsb #SDMUnggul #BMKGAndal #IndonesiaTangguh",0
cek ombak dong tsunami g,1
"Kasian banget td sodaraku nikah, ditipu sama MUAnya.

MUAnya yg dtg asssistennya soalnya si MUAnya nge make up ditempat lain, tp harganya sama. Dan hasilnya bener2 mblog2an alias nge crack dan longsor",0
naon sih gempa buatan???? wtf did i just read 😵😵😵,1
"Aku tipikal orang yg kalo lagi pengen apa2 walaupun hujan gelap angin puting beliung, gempa bumi, stunami 90meter harus tetep di jabani kalo udah ada mau tuuu.. troboossss 😒🙈",0
Nangiss gue tiap nnton tiktok kejadian gempa turki 😭😭😭😭,1
"Maluku gempa ya, sampe ada peringatan tsunami, gimana keadaan orng2nya ya",0
juragan padi sama angin puting beliung mutual gwe semua yh mksh☺,1
"di jayapura gempa mulu sampe gabisa tidur tenang dan skrg kabur ke bojo hehehe cupu banget ya skrg apa-apa takut trs ovt, apa kek gini ya rasanya jadi orangtua?",0
Seriusan tsunami?😭,1
"Gempa Turki hampir mirip dg kejadian di propinsi NTB th 2000.
Diawali dg kisah pembantaian kaum muslimin di ambon th 1999 karena banyak umat islam dr pulau Lombok yg turut dibantai oleh umat Kristen ambon akhir pada tgl 1 Januari 2000 umat islam di pulau Lombok membakar gereja",0
Semoga impian utk bina rumah baru utk mak tercapai..Harap sgt mak dpt rumah baru yg tak banjir..Sedih tgok mak kena hadap banjir bila umo dah makin tua..Aku pon penat hadap banjir dari aku kecik lagi...,0
Tsunami besar akan terjadi lagi seperti beberapa tahun silam di sebuah daratan yg berbentuk gajah,0
Di hilir ada longsor makanya air BSD mati. Yang terdamPak sabar ya... Semoga segera tertangani,0
habis hujan terbitlah longsor,1
"Ya allah, ga bisa ngebayangin traumanya temen2 yang ngalamin gempa lombok, jogja, tsunami aceh, palu, dsb. Aku yang ngalamin itungannya gempa kecil di Bali baru 3x tiap denger bunyi gemuruh dah was was sendiri 😭😭.

Lindungi kami ya allah",0
baru merem terus mimpi gempa anying kiriain beneran 😭,1
"kritik deh buat orang2 yg berkecimpung di pembangunan Indonesia, inget klo negaranya juga ada musim hujan.
tiap hujan rawan bgtt mati listrik, banjir, longsor.
kyk gapernah mikirin kalo bangun ini itu harus tahan cuaca juga.
drainasenya gmn, daerah yg gabole dibangun mana, dll.",0
Guys doain ya. Ditmpt ku lgi kena bencana. Banyak rumah rusak kena puting beliung dan terpendam banjir jg.,1
ketemu sama mas2 ganteng yang waktu itu tapi kena tsunami fakta kalo orangnya dah nikah dan punya anak 🤣🤣,0
Sori tapi apa hubungannya gempa ama soi dah?,0
"Ciri-ciri santri baru pulang ke rumahnya, HP dipegang terus, DP sosmed berubah² bagai Tsunami, Quote²nya kebebasan, dan hasil enjel photonya menyeluruh dari Kepalà, Kaki, Komodo, atau biawak, bahkan sirih dan sisir.",0
"KU KIRA PELANGI, EH TERNYATA BADAI,TOPAN,PUTING BELIUNG,TSUNAMI,GEMPA,TANAH LONGSOR DAN SEBAGAINYA🙂",1
"Dulu waktu tsunami Aceh, FPI &amp; HRS turun langsung bantu jenazah korban tsunami, lalu sholatkan &amp; kuburkan.

FPI &amp; HRS tak butuh puji2an, biar Allah Swt yg membalasnya.

Biarkan kaum munafikun mencibir sesuka hati mreka yg busuk! 👎👎👎",0
Ya Allah sedih banget,0
"Feel itu sudah hilang .. Acting natural mereka sdh dihempaskan entah kemana .. Vibes ikatan cinta sdh musnah, termasuk PU nya.. Chemistry dan feel mereka pun udah di hempas oleh puting beliung 😅😅😅",0
"Kebahagiaan dimulai dr hal kecil, semudah menyapa tetangga dan senyum. 
Lalu cerita ttg macet container yg sll jd santapan anak Priok ke ob. 
Dengerin cerita banjir temen di rumahnya. 
Order teh manis ke emak warung depan kntr utk sekedar melarisi dagangannya. 
Alhamdulillah..",0
"Gunung Seru erupsi, stay safe semuanya terutama untuk daerah Lumajang dan sekitarnya 🙏🏻",0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"akhir tahun banyak bencana... gempa, banjir, angin puting beliung, kanjuruhan, cianjur, pati... dan masih banyak lagi, semoga kalian gak jadi salah satu korbannya 🙏🏻 pokoknya stay save kalian semua",0
gempa gaksi,1
"09.59: Ada longsor di Jalur Gumitir Jember-Banyuwangi. Budiono pendengar SS melaporkan, lalu lintas diatur bergantian. Waspadai, Kawan. (odp-tm)",0
Sedih banget lihat berita banjir dan longsor dimana - mana,0
Semangat bekerja buat hari nih... Terutama temen temen yg di tol tangerang ke Jakarta taupun yg terjebak sm genangan n banjir yah... 💪💪,0
WEEE ANAK KRAKATAU ERUPSI LAGI????,0
"Minta saran dong lur , kalau foto wisuda outdoor di kampus bagusnya pas pagi sebelum acara atau siang selesai acara ya? Nek isuk ki kesusu ra yo? Kalo awan ki wedi makeup longsor😭",0
katanya gempa di turki kekuatannya 100x dari gempa cianjur? valid gak sih? kebayang yaAllah gimana ambruknya,0
"kalian yang rumahnya deket daerah gempa sama deket Semeru yang lagi erupsi, stay safe yaa semoga lekas membaik🥺❤️",0
Lhaa ada gaduh gaduh pasai sebutan Turki or Turkiye ka? Tingtong gila hampa ni. Negara kena gempa hampa dok bergaduh pasai sebutan nama.,0
halo di -unj udah banjir kah?😥😥,0
"tsunami fakta, kebanjiran fakta",1
"sebuah ke-random-an malam ini.
dulu pernah mikir iseng kalau dunia ini punya siklus tiap 100 tahun kejadian yg mirip2.
misal pandemi kemarin.
lalu iseng nyari tau ada apa di 1923.
ternyata di tahun itu ada gempa besar sebesar 7,9 di tokyo-yokohama.
dan... ya mungkin kebetulan.",0
"Kalau USA bisa menciptakan gempa, maka tembok China yang pertama kali akan dihancurkan.",0
"Date: 08 Feb 2023, Time: 19:42:24 WIB, Mag: 3.1, Depth: 6 km, Lintang: 2.51 LS, Bujur: 140.68 BT, Loc: Pusat gempa berada di darat 5 Km Baratlaut Kota Jayapura, Dirasakan: II Kota Jayapura, #BMKG",1
PETER OBI TSUNAMI !!!,1
"kok bisa ya udah tau pas lagi sakit-sakitnya malah disakitin,
pontang-panting nahan badai malah ditambahin puting beliung

kacau abis kalo flashback haha",0
"yang akan berlaku pada awal bulan Mac-2023 akan mengatasi bencana, ia sangat hebat (peta negara-negara Arab akan berubah dari kengerian bencana). 

Kemusnahan mungkin melebihi kemusnahan gempa bumi di Turki dan Chile..",0
"je mets ""ami"" dans ""tsunami"" 🌊",1
"barusan itu, puting beliung? ujan deres banget. takut😭",0
"Indonesia, Indonesia. Belum usai musibah Gempa Cianjur, terus Garut, terus erupsi Semeru, kemarin RKUHP di sahkan, ehhh bom bunuh diri Astana Anyar pula. Hmmmm

Kapan berakhirnya situasi seperti ini?",0
"kecelakaan motor JLNT Satrio, tragedi Kanjuruhan, Trans Jakarta chaos sistem baru, kombinasi Jakarta Banjir+Macet dimana-mana, Makam TPU Bandung longsor, tembok sekolah MTS roboh. Semua dalam 7 hari terakhir.",0
"Hari jumaat ada je something wrong somewhere. Tu aku cakap dah tsunami bila hari jumaat 😴 kat office triple work. Balik rumah, tidak jua meringankan beban kepala. Hadap jelah. Pendam je apo yg kita rasa.",0
daerah mana yg banjir nya semata najwa,0
I saje laa nak cite semalam i rasa gempa bumi,1
This is more Melayu punya tsunami tapi undinya terpecah antara BN &amp; PN. That's y PH should win this GE,0
Demokrat peduli gempa Cianjur  #AHYPimpinPerubahan,1
